id,screen_name,name,location,description,created_at,friends,followers,statuses,favorites
87595338,HankAzaria,Hank Azaria,NYC,"Actor, Simpsons voice guy and Determined to Succeed supporter",Thu Nov 05 02:20:33 +0000 2009,603,242706,2289,10
21324258,MarthaStewart,Martha Stewart,"Katonah, NY","curious,inquisitive,experimental entrepreneur who cares about the world we live in",Thu Feb 19 18:25:14 +0000 2009,5077,3020954,6986,29
97033227,gelhaddad,Gehad El-Haddad,"Cairo, Egypt",Media Spox for Muslim Brotherhood & Senior Adviser to Freedom & Justice Party | Exec Director at Nahda Project | Media Entrepreneur | [Opinions are personal],Tue Dec 15 18:30:55 +0000 2009,869,71210,7449,473
21157904,SenatorBurr,Richard Burr,"Winston-Salem, NC",U.S. Senator from North Carolina,Wed Feb 18 01:53:03 +0000 2009,3356,30467,1629,3
248917209,hwinkler4real,Henry Winkler,"Los Angeles, CA",,Tue Feb 08 00:15:50 +0000 2011,284,436364,25162,107
102745456,LoriPerkinsRAB,Lori Perkins,New York City,"Publisher of Riverdale Avenue Books.Award-winning lit agent at http://t.co/74nFGK8SnX. Writers' Fairy Godmother. Native NYer, feminist pornographer, Yankee fan.",Thu Jan 07 17:55:51 +0000 2010,4458,4067,14886,1252
115632774,ksnavarra,Karl Stagno-Navarra,Malta,"Journalist in TV, newspapers, radio. Work for Bloomberg, Al Jazeera English, ANSA Italian news agency +356 79 640 546 or +44 0777 0647 235",Fri Feb 19 10:31:46 +0000 2010,3499,4745,15386,18
13718482,mariansalzman,Marian Salzman,"Silvermine, CT/Tucson, AZ","CEO, Havas PR North America, keynote speaker, trendspotter, author, golden retriever lover, meningioma survivor",Wed Feb 20 12:54:15 +0000 2008,12092,12117,4909,61
156306739,morgfair,Morgan Fairchild,,"Actress, author, speaker.  Love foreign policy, politics, science & anyone with ideas & humor!  Texan who loves art & ballet & old movies.  And rock 'n roll!",Wed Jun 16 15:45:22 +0000 2010,5993,37468,95840,282
262756641,SenOrrinHatch,Senator Hatch Office,,U.S. Senator from Utah. Tweets are by Sen. Hatch's staff; those signed ogh are from Sen. Hatch himself.,Tue Mar 08 18:04:18 +0000 2011,151,12462,2424,1
18125335,aishatyler,Aisha Tyler,your mom's house,the talk. archer. whose line. girl on guy. friendly neighborhood multiplayer assassin. SIW: http://t.co/crc3FYGmdH,Sun Dec 14 23:32:14 +0000 2008,497,381670,15626,246
29591828,Freakyjean99,Ricky Jean Francois,"Miami, FL",Living Loving & Enjoying.,Wed Apr 08 00:37:12 +0000 2009,438,20280,16862,62
52551600,JimCarrey,Jim Carrey,Los Angeles,Actor Jim Carrey!,Tue Jun 30 22:58:44 +0000 2009,1,13881600,4128,10
20659839,wyclef,Wyclef Jean,,The Official and only Wyclef Twitter Page,Thu Feb 12 07:11:07 +0000 2009,122,3767957,26914,166
28870086,mortreport,Chris Mortensen,"Anywhere, USA","Christian, Husband, Father, Veteran...once covered George Brett in high school for The Daily Breeze. ..Avatar is son Alex handing off to Run DMC at Arkansas",Sat Apr 04 21:03:22 +0000 2009,1998,1729277,19354,453
500436115,jasoncollins98,Jason Collins,Los Angeles,Retired 13 year veteran of the NBA. Graduate of Stanford University '01. Harvard Westlake high school '97.,Thu Feb 23 04:10:53 +0000 2012,230,109147,2144,3463
44163738,ralphmacchio,Ralph Macchio,New York,"Officially my page, actor, creator, husband, father, in any order... it's me, Ralph",Tue Jun 02 17:36:27 +0000 2009,172,144448,3328,107
255719070,andyrNYT,Andrew Rosenthal,New York,Editorial Page Editor of The New York Times,Mon Feb 21 22:48:40 +0000 2011,393,21061,4299,5
11488362,Edpilkington,Ed Pilkington,New York,"Reporting on social justice issues from across the US for @GuardianUS. Used to have pet sheep. ed.pilkington@theguardian.com
Public key: http://t.co/86lh8KCkeR",Mon Dec 24 21:55:44 +0000 2007,876,16810,3843,52
38970940,CharlieCrist,Charlie Crist,"St. Petersburg, Florida",Proud @floridastate alum. 44th Governor of the great state of FL. Lucky husband of @CaroleCrist. Running for Governor to fight for the people. #TeamCharlie,Sun May 10 01:42:17 +0000 2009,215,24544,1723,49
343958195,AmbShapiro,Dan Shapiro,"Tel Aviv, Israel",U.S. Ambassador to Israel.,Thu Jul 28 10:12:17 +0000 2011,346,20000,5251,571
310427634,ChrissieEvert,Chris Evert,,"Former World #1 Tennis Player. Broadcaster. Mother.
https://t.co/uItnBFed",Fri Jun 03 18:43:01 +0000 2011,374,119999,3900,2677
20322929,wizkhalifa,Cameron ,Pix Burgh,Taylor Gang/Rostrum Records,Sat Feb 07 17:59:34 +0000 2009,665,18218838,36077,25
390377012,EllenBarkin,Ellen Barkin,"New York, always",Bronx girl.,Thu Oct 13 21:53:33 +0000 2011,109,143086,6679,133
130894721,RitaWilson,Rita Wilson,,"http://t.co/Sv8zhekKL2  http://t.co/3w11Jy9PZG  http://t.co/vLgyev55qc  
To thine own self be true.",Thu Apr 08 17:10:24 +0000 2010,601,334373,6661,803
14873837,ToryAnarchist,Daniel McCarthy,"iPhone: 0.000000,0.000000","Editor of The American Conservative (@amconmag), a magazine of ideas over ideology & principles over party.",Thu May 22 21:42:22 +0000 2008,3115,4973,10678,117
600463589,MikeCrapo,Senator Mike Crapo,"Idaho & Washington, D.C.",United States Senator for the great state of Idaho.,Tue Jun 05 22:16:35 +0000 2012,437,10732,4042,4
657863,kevinrose,Kevin Rose,"San Francisco, CA",Builder of internet things. Tech investor. Board member at @THF. Advisor to @GoogleVentures. Husband of @summertomato.,Thu Jan 18 00:43:32 +0000 2007,633,1545512,10098,1030
9508922,JimDeMint,Jim DeMint,,"President of The @Heritage Foundation, former U.S. Senator (R-S.C.), father of 4, author of Falling in Love with America Again.",Wed Oct 17 22:26:53 +0000 2007,27862,217190,4154,26
19330043,llcoolj,Rouse Social me  ,Www.rousesocial.com,@LLCOOLJ on Instagram.  Everybody Deserves a Shot at Greatness.,Thu Jan 22 07:24:15 +0000 2009,815,4574289,23639,504
35094637,aliciakeys,Alicia Keys,New York City,"Passionate about my work, in love with my family and dedicated to spreading light. It's contagious!;-)

http://t.co/QP5RXoYH12",Sat Apr 25 00:46:24 +0000 2009,531,21147726,5243,5
348785149,kevinbacon,Kevin Bacon,,,Fri Aug 05 00:30:59 +0000 2011,191,509514,3774,44
21111896,NorahODonnell,Norah O'Donnell,"Washington, D.C.","Wife, mother of 3, Co-Host CBS This Morning, #1 fan of @chefgeoffs",Tue Feb 17 18:02:24 +0000 2009,1761,124353,7451,1115
275257175,mortsahlsays,Mort Sahl,San Francisco,Social Satirist,Thu Mar 31 23:03:29 +0000 2011,274,9099,575,14
551433993,MollyRingwald,Molly Ringwald,,"actress, writer, singer, mother, your former teen-age crush.",Wed Apr 11 21:58:54 +0000 2012,175,118971,3161,1056
538021652,TheOliverStone,Oliver Stone,Los Angeles,"Oliver Stone: Award-winning director, producer and screenwriter. Films include Untold History, Scarface, Platoon, Wall Street, JFK and Natural Born Killers.",Tue Mar 27 09:41:46 +0000 2012,327,116833,1528,2122
243798637,NeilMacFarquhar,Neil MacFarquhar,,NY Times Moscow bureau chief.  Author: 'The Media Relations Department of Hizbollah Wishes You a Happy Birthday' and 'The Sand Cafe',Thu Jan 27 20:57:02 +0000 2011,678,10542,1460,12
20109973,AnnCurry,Ann Curry,"New York, New York",Journalism is an act of faith in the future.,Thu Feb 05 00:34:31 +0000 2009,1293,1522209,5757,541
33627557,Wolfiesmom,Valerie Bertinelli,anywhere I wanna be,Mom. Wife. Daughter. Actress. I love my cats and a dog named Luna. #HotinCleveland is back March 18 10/9c on TVLand! Instagram: wolfiesmom,Mon Apr 20 19:21:12 +0000 2009,148,183200,7569,286
27571535,BarbaraDemick,Barbara Demick,Beijing,Los Angeles Times Beijing bureau chief; author Nothing to Envy: Ordinary Lives in North Korea,Mon Mar 30 03:07:16 +0000 2009,748,13201,3215,270
19397785,Oprah,Oprah Winfrey,,,Fri Jan 23 15:18:34 +0000 2009,227,26784076,10129,126
136250134,EdWGillespie,Ed Gillespie,Virginia,"Husband and father, former White House aide, candidate for #VASen. Visit my website to learn more. Follow @EdForSenate for more updates.",Fri Apr 23 12:09:20 +0000 2010,364,30234,1562,130
84599413,dvmurrell,Duncan Murrell,"Pittsboro, NC","Cont. Ed. @harpers, @oxfordamerican, @thenormalschool. Center for Doc Studies writing program director. Pyrotechnician. USMC 0802, 1990-1994. NOLA .",Fri Oct 23 14:08:11 +0000 2009,1659,1066,5754,935
577552672,gatorboyrb,Brandon Jacobs,,,Fri May 11 23:31:08 +0000 2012,345,38969,9318,14
14984637,chelliepingree,Chellie Pingree,Maine -- the best place to be!,"Farmer, mother, Maine islander, Member of Congress, lover of root vegetables",Mon Jun 02 20:29:56 +0000 2008,358,11386,1320,18
50835878,DrewFromTV,Drew Carey,Los Angeles via Cleveland,The Price Is Right on CBS • Stand-Up Comic.,Fri Jun 26 00:20:02 +0000 2009,341,660376,8739,70
44873497,arneduncan,Arne Duncan,"Washington, DC",The official Twitter page of the U.S. Secretary of Education,Fri Jun 05 11:39:21 +0000 2009,202,188824,4190,78
252531143,SlaughterAM,Anne-Marie Slaughter,"Princeton, DC, New York","President & CEO,  @newamerica. Former Princeton Professor  & Director of Policy Planning, U.S. State Dept. Mother. Mentor. Foodie.  Foreign policy curator.",Tue Feb 15 11:33:50 +0000 2011,2748,113604,20016,2561
19248106,MariahCarey,Mariah Carey,Citizen of the World Dahhhling,#1sMariah in Vegas starting 5/6/15 @ColosseumatCP Tickets @ http://t.co/nBOsmgamzM,Tue Jan 20 18:08:51 +0000 2009,78,15366319,5875,274
100860790,DionNissenbaum,Dion Nissenbaum,,Reporter at The Wall Street Journal.,Thu Dec 31 23:09:34 +0000 2009,1391,7381,5858,21
41259253,1capplegate,christina applegate,here,"If you aint got nothin nice to say,then don't say anything at all.",Wed May 20 01:04:44 +0000 2009,145,1515995,3665,32
16389180,NajibRazak,Mohd Najib Tun Razak,Malaysia,"Prime Minister of Malaysia, working towards a #BetterNation",Sun Sep 21 09:43:59 +0000 2008,150,2368680,7915,50
42052422,NiaVardalos,Nia Vardalos,,ALL $$$ from my book INSTANT MOM GOES TO CHARITY: http://t.co/fvJ9gGgtLt,Sat May 23 16:22:16 +0000 2009,669,255074,13308,2
49717874,georgelopez,George Lopez,,El Mas Chingon       #71,Mon Jun 22 18:32:53 +0000 2009,2783,2012037,15554,38
16409683,britneyspears,Britney Spears,"Los Angeles, CA",It’s Britney Bitch! #BritneyJean available now on @iTunesMusic: http://t.co/dps446FIFx,Mon Sep 22 20:47:35 +0000 2008,399692,40942886,3977,557
17872447,deesnider,Dee Snider,Everywhere and nowhere,"We are not defined by the children we once were, but by the men and women we have become.",Thu Dec 04 17:18:55 +0000 2008,367,124286,16398,5389
21111883,ddlovato,Demi Lovato,DALLAS/LA,DEMI available NOW: http://t.co/jaN8CARWRT #DEMIWORLDTOUR tix on sale now! #HopeDealer available here: http://t.co/GbOutfc5tx,Tue Feb 17 18:02:08 +0000 2009,357,27203974,12715,11
21454322,drewbrees,Drew Brees,New Orleans,Official Drew Brees Twitter account.,Sat Feb 21 01:37:53 +0000 2009,64,2144034,2437,1
804942871,rosieperezbklyn,Rosie Perez,"Brooklyn, of course!","Activist, Actor, Fight fan, Animal lover, love laughing, Hoping for world peace",Wed Sep 05 16:32:53 +0000 2012,374,68325,11179,4961
30043495,JohnKingCNN,John King,"Washington, D.C.","Hometown: Dorchester, MA. 1st job: Paper Delivery Boy. Current job: Dad, CNN Chief National Correspondent. Fan of hoops, Red Sox & TwitPics.",Thu Apr 09 19:03:26 +0000 2009,1372,168354,4304,12
17461978,SHAQ,SHAQ,EVERYWHERE,"VERY QUOTATIOUS, I PERFORM RANDOM ACTS OF SHAQNESS",Tue Nov 18 10:27:25 +0000 2008,733,9453322,7674,29
138600717,iamjamiefoxx,Jamie Foxx,"Los Angeles, California",Actor/Singer/Comedian,Fri Apr 30 01:00:33 +0000 2010,152,4235626,1947,341
68330395,SherylCrow,Sheryl Crow,"Nashville, TN",It's The Official!,Mon Aug 24 04:50:09 +0000 2009,174,245154,2296,522
17220934,algore,Al Gore,"Nashville, TN",,Thu Nov 06 22:21:18 +0000 2008,27,2750860,1531,0
158755220,MarkLevineTalk,Mark Levine,"Alexandria, Virginia",Former Congressional Attorney and Talk Radio Host/TV Pundit.,Wed Jun 23 14:32:39 +0000 2010,1001,4028,2058,58
517947440,Richardson_Mich,Michelle Richardson,,"Director of Public Policy, ACLU of Florida",Wed Mar 07 21:20:34 +0000 2012,321,2940,4712,22
271441733,AmbDermer,Amb. Ron Dermer,"Washington, DC",Israel's Ambassador to the United States,Thu Mar 24 14:27:24 +0000 2011,173,36405,2126,13
88376643,kathynajimy,kathy najimy,,"kathy najimy is an actress, activist, writer, mom, wife & 2 time winning wimbleton  pro golfer.",Sun Nov 08 08:02:20 +0000 2009,326,111134,8713,190
618300542,SusanSarandon,Susan Sarandon,"New York, NY","Mother, activist, actress and ping ping propagandist at @SPiNPong",Mon Jun 25 18:01:07 +0000 2012,146,228127,1498,268
35474809,Peggynoonannyc,Peggy Noonan,"New York, New York",Peggy Noonan is a columnist for the Wall Street Journal and the author of eight books on American politics and culture.,Sun Apr 26 14:29:12 +0000 2009,592,102502,1530,36
254218516,SpikeLee,Spike Lee,"Republic of Brooklyn, New York",The truly official Spike Lee Twitter account. That's the Truth Ruth! Follow Me On Instagram @Sheltonjlee.,Fri Feb 18 21:21:16 +0000 2011,15,630588,27288,28
14192329,kvox,Karen Wickre,San Francisco,"Word wrangler @ Twitter. Media obsessive, art & dog enthusiast. Internet lover. Amused by much. Supporter of @ICFJ, @TCG, @Shebooks, @BlogHer. TED veteran.",Fri Mar 21 17:02:43 +0000 2008,2629,13157,22298,2949
125150627,Artj97,Arthur Jones,syracuse/endicott/indianapolis,"-Defensive End for the Indianapolis Colts  -People always ask me why I run so fast... I tell them im chasing my dreams. 
-2012 Superbowl Champion",Sun Mar 21 21:42:53 +0000 2010,205,69676,5290,116
119771348,BeckyCNN,Becky Anderson,"Abu Dhabi, UAE",Host of CNN International's Connect the World. Now based in #AbuDhabi. Tune in from April 6 @ 7pm UAE @CNNConnect,Thu Mar 04 16:06:24 +0000 2010,1044,38738,3368,72
26957009,Alex_Ogle,Alex Ogle,Hong Kong,AFP photojournalist,Fri Mar 27 05:24:44 +0000 2009,653,14215,24432,11727
41456486,Jaime_King,Jaime King,Paradise City,"Actress, Filmmaker, Troublemaker, Writer. I'M THE ONE WHO LOVES YOU. Instagram @Jaime_King",Wed May 20 21:35:46 +0000 2009,1093,190351,11486,847
14880616,Paula_Deen,Paula Deen,"Savannah, Georgia","Cooking and family are the greatest gifts. Love and Best Dishes, y'all!",Fri May 23 12:09:04 +0000 2008,301,1315622,5019,5
102278356,zoesaldana,Zoe Saldana,,Hi Everyone! Thanks for following me on my official twitter...have a beautiful day! Besos Xx ;),Wed Jan 06 05:05:29 +0000 2010,253,647271,2551,35
24579796,ShannonElizab,Shannon Elizabeth,Everywhere USA,"Co-founder of @ShansenJewelry, actress, director, writer, producer, entrepreneur, vegan, animal activist & philanthropist",Sun Mar 15 20:27:10 +0000 2009,565,626968,9048,7
6708952,SteveCase,Steve Case,Washington DC,"Co-founder of AOL; now Chairman of Case Foundation and Revolution (LivingSocial, Zipcar, Exclusive Resorts, Everyday Health, FedBid, Miraval, etc)",Sun Jun 10 05:23:46 +0000 2007,4266,715948,30055,0
218276360,mattfleg,Matt Flegenheimer,New York,"Reporter, @nytimes. ''Rob Thomas, circa 1998''-@NYTFridge",Sun Nov 21 22:20:01 +0000 2010,524,3562,3986,1077
337921759,itstonybennett,Tony Bennett,"New York, NY",#1 Grammy winning album CHEEK TO CHEEK available now! http://t.co/5487fvlFBa,Mon Jul 18 20:01:25 +0000 2011,86,119241,2466,0
29546945,GayleKing,Gayle King,,"Gayle King is co-host of @CBSThisMorning and Editor at Large of O, The Oprah Magazine.",Tue Apr 07 21:14:25 +0000 2009,95,884055,4899,9
18227519,morningmika,morningmika,"New York, New York",Somehow raising my two children while balancing my third child -- my job!,Thu Dec 18 22:33:51 +0000 2008,950,139082,8319,99
74820061,Redistrict,Dave Wasserman,"Washington, DC",U.S. House editor of the nonpartisan Cook Political Report & player of fiddles/hammered dulcimers/Excel spreadsheets More: http://t.co/oXXslmbn,Wed Sep 16 19:50:43 +0000 2009,567,19491,5423,21
31183437,GaelGreene,Gael Greene,New York City ,"NYC restaurant critic for 46 years, sybarite, author of 7 books (two best-selling novels and memoir Insatiable), co-founded Citymeals-on-Wheels with James Beard",Tue Apr 14 18:08:55 +0000 2009,77,201066,14239,72
46946127,dmarron,Donald Marron,"Washington, DC","Economist and nature lover. Director of Economic Policy Initiatives & Institute Fellow @UrbanInstitute. Writer about economics, finance, and life.",Sat Jun 13 19:23:17 +0000 2009,511,3730,2512,922
153474021,MichaelKors,Michael Kors,New York,"The official Twitter page of Michael Kors, a world-renowned, award-winning designer of luxury accessories and ready-to-wear. #WatchHungerStop",Tue Jun 08 17:15:41 +0000 2010,741,2629067,7154,2492
22772264,carol_e_lee,Carol Lee,"ÜT: 38.903989,-77.025646",White House Correspondent for The Wall Street Journal,Wed Mar 04 13:49:56 +0000 2009,789,10706,1243,21
3028904482,thescienceguy,Bill Nye,,Please head to @BillNye for my official Twitter account.,Tue Feb 10 21:49:53 +0000 2015,0,340,0,0
244293586,RealMichelleT,MichelleTrachtenberg,Los Angeles/New York City,Michelle Trachtenberg is an actress/producer/writer/believer in Unicorns. #ExpectoPatronum,Sat Jan 29 00:15:59 +0000 2011,225,371246,2803,0
119509520,chrisbrown,Chris Brown,,Official Chris Brown Twitter #XTheAlbum available now! http://t.co/x3IKiOn11q,Wed Mar 03 21:39:14 +0000 2010,4,14053742,1949,572
22193361,SimoneFoxman,Simone Foxman,"New York, NY",Hedge fund reporter @business; mini-economist; wonder twin. simone.r.foxman (at) gmail (dot) com. Tweets my own. Links&RTs≠Endorsements,Fri Feb 27 21:33:27 +0000 2009,2865,11739,15377,110
257886199,monacharenEPPC,Mona Charen,,Columnist. Senior Fellow Ethics and Public Policy Institute. @EPPCdc.,Sat Feb 26 12:18:10 +0000 2011,339,2374,1153,27
95386370,ElizabethHurley,Elizabeth Hurley,London,"Mum, Model, Actress, Bikini Designer, Organic Farmer. http://t.co/i8s6JehyIS . Instagram: ElizabethHurley1",Tue Dec 08 09:20:14 +0000 2009,325,469330,6520,1072
233737858,SenRonJohnson,Senator Ron Johnson,"Oshkosh, WI",Tweets from Ron are signed -rj,Tue Jan 04 00:25:27 +0000 2011,106,26546,1387,4
20552026,RepPerlmutter,Rep Ed Perlmutter,"Washington DC, 7th District of",Member of US House of Representatives,Tue Feb 10 22:17:52 +0000 2009,968,10773,1482,196
107512859,joshduhamel,Josh Duhamel,California,BATTLE CREEK airs Sundays at 10pm on CBS starting March 1st,Fri Jan 22 20:32:10 +0000 2010,238,947394,4259,1149
18228075,pete_wells,Pete Wells,Undisclosed location(s),Corporate rustic.,Thu Dec 18 22:57:54 +0000 2008,646,78624,7300,223
37850790,taylor_dayne,Taylor Dayne,You Tube: taylordayne,"Mother/Musician/Actress * 
New single #Dreaming  TheRealTaylorDayne FB TaylorDayne7 IG",Tue May 05 03:51:52 +0000 2009,152,31101,11921,600
357606935,elizabethforma,Elizabeth Warren,Massachusetts,United States Senator from Massachusetts,Thu Aug 18 16:43:48 +0000 2011,296,124409,1296,0
18791763,KarlRove,Karl Rove,"Washington, D.C.","Former Deputy Chief of Staff to President George W. Bush, Author of Courage and Consequence: My Life as a Conservative in the Fight",Fri Jan 09 04:12:46 +0000 2009,145956,611511,7170,3
21322255,McCormickJohn,John McCormick,Chicago/Washington/Elsewhere,"Bloomberg Politics/Bloomberg News reporter. Chicago Tribune & Des Moines Register alum. Eagle Scout. (I try not to have opinions, but when I do, they're mine.)",Thu Feb 19 18:05:08 +0000 2009,1247,2994,3933,57
27386099,ChristopherHahn,Christopher Hahn,"Long Island, New York",Progressive Political Commentator & Syndicated Radio Host. Runner and Improv Comic....retweets do not = agreement,Sun Mar 29 05:22:16 +0000 2009,436,2247,9214,10
23613479,KrisJenner,Kris Jenner,CLOUD NINE,"MOM, MANAGER, MOMAGER, LOVER OF LIFE, LOVER OF CHRIST",Tue Mar 10 16:38:12 +0000 2009,261,5086821,7350,17
288452305,ABFalecbaldwin,ABFoundation,Twitter page of AB Foundation,"Alec Baldwin Foundation. Supporting the arts and artists, amateur and professional.
https://t.co/yaoJYDaGZ5",Tue Apr 26 21:45:30 +0000 2011,644,1056284,10739,77
113047940,JebBush,Jeb Bush,"Coral Gables, FL",43rd Governor of the State of Florida,Wed Feb 10 14:45:07 +0000 2010,113,163823,1155,4
44177383,GabbyGiffords,Gabrielle Giffords,"Tucson, Arizona",Proudly served Arizona's 8th District in the United States Congress 2007-2012. Co-founded @Resp_Solutions. Married to @ShuttleCDRKelly.,Tue Jun 02 18:43:03 +0000 2009,6275,155218,2136,69
133093395,russellcrowe,Russell Crowe,here and there,"older than my children, younger than my parents,get the odd job",Thu Apr 15 00:50:27 +0000 2010,98,1679416,15540,5
54730258,MargaretAtwood,Margaret E. Atwood,Toronto,author,Wed Jul 08 00:05:09 +0000 2009,1051,653670,25554,14
191849753,HelenClarkUNDP,Helen Clark,United Nations,"I'm Administrator @UNDP and former Prime Minister of #NewZealand, passionate about human #development world-wide.",Fri Sep 17 14:33:29 +0000 2010,1404,79037,20439,22066
784680583,NaomiCampbell,Naomi Campbell,,"Model, actor, activist @EmpireFox instagram:iamnaomicampbell",Mon Aug 27 13:33:55 +0000 2012,849,323347,3607,92
25657401,SarahBrownUK,Sarah Brown,United Kingdom,"mum, campaigner, writer, enthusiastic chirper, believer in good things, especially the power of education to transform lives @aworldatschool @theirworld",Sat Mar 21 09:14:16 +0000 2009,11784,1218377,10909,555
16989178,JamesOKeefeIII,James O'Keefe,New York,Guerrilla Journalist. Filmmaker. Muckraker. President of @project_veritas foundation. Author of NYT Bestseller; Breakthrough. Forbes 30 under 30. Rutgers alum.,Mon Oct 27 00:38:24 +0000 2008,820,67266,3658,258
262733510,SuzanneSomers,Suzanne Somers,USA,The Official Twitter Account for Suzanne Somers.,Tue Mar 08 17:04:35 +0000 2011,103,44379,3927,19
733751245,PRyan,Paul Ryan,,Husband; Proud father of 3; Wisconsinite; Go Pack Go!,Thu Aug 02 23:34:52 +0000 2012,90,639750,569,0
58528137,adamlevine,Adam Levine,"Los Angeles, CA",man in a suitcase.,Mon Jul 20 17:12:25 +0000 2009,15984,5400275,5468,2
185314895,victoriabeckham,Victoria Beckham,London,The Official Twitter page for Victoria Beckham,Tue Aug 31 18:06:25 +0000 2010,49,8191447,2272,28
71294756,wolfblitzer,Wolf Blitzer,Washington D.C.,"I'm the anchor of CNN's The Situation Room (@CNNSitRoom) 5-7PM ET,  Wolf 1PM ET & CNN's lead political anchor, and, yes, I do my own tweeting.",Thu Sep 03 16:29:04 +0000 2009,1059,781499,8198,45
78699094,dansenor,Dan Senor,"New York City, NY","investor, author (Start-Up Nation), co-founder of Foreign Policy Initiative (http://t.co/tMklEmi6), former advisor to Romney-Ryan",Wed Sep 30 20:21:28 +0000 2009,1076,11701,2976,51
40923070,GovBrewer,Jan Brewer,Arizona,Arizona's 22nd Governor,Mon May 18 17:41:35 +0000 2009,425,47554,1855,226
23690344,kelly_clarkson,Kelly Clarkson,TX,I am Kelly.,Wed Mar 11 00:29:20 +0000 2009,102,10044013,4532,3
284602545,WhoopiGoldberg,Whoopi Goldberg,,,Tue Apr 19 16:00:28 +0000 2011,648,935178,3966,2
12,jack,Jack,California,,Tue Mar 21 20:50:14 +0000 2006,1325,2868069,16008,5127
115733549,SenatorHarkin,Tom Harkin,Iowa,"U.S. Senator from Iowa.  Chairman, Senate HELP Committee & the Appropriations Subcommittee on Health, Education, Labor.  For more info:  http://t.co/Z6EeatFGrp",Fri Feb 19 18:47:20 +0000 2010,174,23048,2580,1
22677790,Jon_Favreau,Jon Favreau,Hollywood,actor/writer/director,Tue Mar 03 20:55:05 +0000 2009,235,1813959,3296,231
399615834,TomBeerBooks,Tom Beer,Brooklyn & Long Island,"@Newsday books and travel editor, @bookcritics board member. Regular office hours aboard the LIRR.",Thu Oct 27 19:33:48 +0000 2011,2252,4467,10157,3835
248747209,AshleyJudd,ashley judd,,"If you're wondering what comes next, it's probably an inhale or an exhale.",Mon Feb 07 16:56:12 +0000 2011,366,226989,17116,427
289420613,naomirwolf,Naomi Wolf,New York,Naomi Wolf is a journalist and democracy activist. Her most recent book is called Vagina: A New Biography.,Thu Apr 28 16:29:39 +0000 2011,33591,52537,6814,56
567523972,CardinalDolan,Cardinal Dolan,"New York, NY","His Eminence, Timothy Cardinal Dolan was named Archbishop of New York by Pope Benedict XVI on February 23, 2009.",Mon Apr 30 20:25:08 +0000 2012,1,182772,664,0
149590738,RebelWilson,Rebel Wilson,Los Angeles,Actress / Writer / Producer / Rebel,Sat May 29 17:43:05 +0000 2010,86,2014476,3696,3
36743910,CornelWest,Cornel West,"Princeton, NJ","1 of America's most provocative public intellectuals; a champion for racial justice through the traditions of the black Church,  progressive politics,  &  jazz.",Thu Apr 30 19:11:15 +0000 2009,150,618027,2713,392
25545512,ValEKilmer,Val Kilmer,,Official Twitter for Val Kilmer. For art sales visit http://t.co/zK3LJXtxyn  and other fun visit: http://t.co/ol2KKXXP32 & @CitizenTwainVK.,Fri Mar 20 18:03:23 +0000 2009,31,162429,2176,109
19273332,alexlundry,Alex Lundry,"Washington, DC","Political Pollster, Microtargeter, Data-Miner, and Data Visualizer @TPCtweet. Former Director of Data Science @MittRomney. CoFounder @DeepRootX.",Wed Jan 21 03:12:47 +0000 2009,2319,4002,6652,110
16898332,Philip_Elliott,Phil Elliott,"Washington, DC",Associated Press writer. Politics geek. Proud Ohio University grad. Foodie. Ohio native. New Hampshire adoptive son. FEC reports are my crystal ball.,Wed Oct 22 01:54:16 +0000 2008,4302,19605,15069,27
56436152,Carrie_Rachel,Carrie Brownstein,Worldwide,,Mon Jul 13 17:35:32 +0000 2009,182,235679,1576,2237
41381622,sarafstewart,Sara Stewart,"New York, NY",Film critic/features writer at the New York Post; TV columnist for Women and Hollywood.,Wed May 20 15:34:48 +0000 2009,1356,718,1193,228
14128528,dtapscott,Don Tapscott,"Toronto, Miami, Airplanes","Media theorist, author (most recently of The Digital Economy: Anniversary Edition), Founder of Global Solution Networks, Hammond B3 player, Adjunct Professor",Wed Mar 12 00:00:55 +0000 2008,8930,57202,17887,181
44235372,ruth_franklin,Ruth Franklin,"Brooklyn, NY","Book critic for TNR, New Yorker, etc. Author of A Thousand Darknesses. At work on Shirley Jackson bio. Purveyor of kitten pics. See also: @josephbraude.",Tue Jun 02 23:17:26 +0000 2009,892,8906,4320,1336
19679611,pattiemallette,Pattie Mallette,,Yes Justin Bieber is my son. I have many other great qualities besides being his mom haha! No really. Follow me on Keek! http://t.co/ku4HzKj3gM,Wed Jan 28 22:09:07 +0000 2009,271,3318728,3376,656
28706024,Pink,P!nk,los angeles,it's all happening,Sat Apr 04 01:16:34 +0000 2009,345,25888346,5535,249
2384071,timoreilly,Tim O'Reilly,"Oakland, CA","Founder and CEO, O'Reilly Media. Watching the alpha geeks, sharing their stories, helping the future unfold.",Tue Mar 27 01:14:05 +0000 2007,1360,1888552,32821,465
113420831,PressSec,Josh Earnest,"Washington, DC","@WhiteHouse Press Secretary, voice of West Wing Week, Kansas City native & life-long Royals fan. Tweets may be archived: http://t.co/KcS2bmEJun.",Thu Feb 11 18:11:43 +0000 2010,519,569964,2816,0
20014300,DavidHasselhoff,David Hasselhoff,"Los Angeles, California","For All Professional Inquiries
Please Contact My Management Company:

Panacea Entertainment
info@panacea-ent.com",Tue Feb 03 23:41:37 +0000 2009,41859,515579,6280,110
